0,0.0
1,1.0
2,2.0
3,3.0
4,4.0
5,5.0
6,6.0
7,7.0
8,8.0
9,9.0
10,10.0
11,11.0
12,11.0
13,12.0
14,13.0
15,14.0
16,15.0
17,16.0
18,17.0
19,18.0
20,19.0
21,20.0
22,21.0
23,22.0
24,23.0
25,24.0
26,25.0
27,26.0
28,27.0
29,28.0
30,29.0
31,30.0
32,31.0
33,32.0
34,33.0
35,34.0
36,35.0
37,36.0
38,37.0
39,38.0
40,39.0
41,40.0
42,41.0
43,42.0
44,43.0
45,44.0
46,45.0
47,46.0
48,47.0
49,48.0
50,49.0
51,50.0
52,51.0
53,52.0
54,53.0
55,54.0
56,55.0
57,56.0
58,57.0
59,58.0
60,59.0
61,60.0
62,61.0
63,62.0
64,63.0
65,64.0
66,65.0
67,66.0
68,67.0
69,68.0
70,69.0
71,70.0
72,71.0
73,72.0
74,73.0
75,74.0
76,75.0
77,76.0
78,77.0
79,78.0
80,79.0
81,80.0
82,81.0
83,82.0
84,83.0
85,84.0
86,85.0
87,86.0
88,87.0
89,88.0
90,89.0
91,90.0
92,90.0
93,91.0
94,92.0
95,93.0
96,94.0
97,95.0
98,96.0
99,97.0
100,98.0
101,99.0
102,100.0
103,101.0
104,102.0
105,103.0
106,104.0
107,105.0
108,106.0
109,107.0
110,108.0
111,109.0
112,110.0
113,111.0
114,112.0
115,113.0
116,114.0
117,115.0
118,116.0
119,117.0
120,118.0
121,119.0
122,120.0
123,121.0
124,122.0
125,123.0
126,124.0
127,125.0
128,126.0
129,127.0
130,128.0
131,129.0
132,130.0
133,131.0
134,132.0
135,133.0
136,134.0
137,135.0
138,136.0
139,137.0
140,138.0
141,139.0
142,140.0
143,141.0
144,142.0
145,143.0
146,144.0
147,145.0
148,146.0
149,147.0
150,148.0
151,149.0
152,150.0
153,151.0
154,152.0
155,153.0
156,154.0
157,155.0
158,156.0
159,157.0
160,158.0
161,159.0
162,160.0
163,161.0
164,162.0
165,163.0
166,164.0
167,165.0
168,166.0
169,167.0
170,168.0
171,169.0
172,170.0
173,171.0
174,172.0
175,173.0
176,174.0
177,175.0
178,176.0
179,177.0
180,178.0
181,179.0
