0,0.0
1,1.0
2,2.0
3,3.0
4,4.0
5,5.0
6,6.0
7,7.0
8,8.0
9,9.0
10,10.0
11,11.0
12,12.0
13,13.0
14,14.0
15,15.0
16,16.0
17,17.0
18,17.0
19,18.0
20,19.0
21,20.0
22,21.0
23,22.0
24,23.0
25,24.0
26,25.0
27,26.0
28,27.0
29,28.0
30,29.0
31,30.0
32,31.0
33,32.0
34,33.0
35,34.0
36,35.0
37,35.0
38,36.0
39,37.0
40,38.0
41,39.0
42,40.0
43,41.0
44,42.0
45,43.0
46,44.0
47,46.0
48,47.0
49,48.0
50,49.0
51,50.0
52,51.0
53,52.0
54,53.0
55,54.0
56,55.0
57,56.0
58,57.0
59,58.0
60,59.0
61,60.0
62,61.0
63,62.0
64,63.0
65,64.0
66,65.0
67,66.0
68,67.0
69,68.0
70,69.0
71,70.0
72,71.0
73,72.0
74,74.0
75,75.0
76,76.0
77,77.0
78,78.0
79,79.0
80,80.0
81,81.0
82,82.0
83,83.0
84,84.0
85,85.0
86,86.0
87,84.0
88,87.0
89,88.0
90,90.0
91,89.0
92,91.0
93,92.0
94,66.0
95,93.0
96,94.0
97,95.0
98,96.0
99,97.0
100,98.0
101,99.0
102,100.0
103,101.0
104,102.0
105,103.0
106,104.0
107,105.0
108,106.0
109,107.0
110,108.0
111,109.0
112,111.0
113,112.0
114,113.0
115,114.0
116,115.0
117,116.0
118,117.0
119,118.0
120,119.0
121,120.0
122,121.0
123,122.0
124,123.0
125,124.0
126,125.0
127,126.0
128,127.0
129,128.0
130,129.0
131,130.0
132,131.0
133,132.0
134,133.0
135,134.0
136,135.0
137,136.0
138,137.0
139,101.0
140,138.0
141,139.0
142,140.0
143,141.0
144,141.0
145,142.0
146,110.0
147,143.0
148,144.0
149,145.0
150,146.0
151,147.0
152,148.0
153,149.0
154,150.0
155,151.0
156,152.0
157,153.0
158,154.0
159,155.0
160,156.0
161,157.0
162,158.0
163,159.0
164,160.0
165,161.0
166,162.0
167,163.0
168,164.0
169,165.0
170,166.0
171,167.0
172,168.0
173,169.0
174,170.0
175,171.0
176,172.0
177,173.0
178,174.0
179,175.0
180,176.0
181,177.0
182,178.0
183,179.0
184,180.0
185,181.0
186,182.0
187,183.0
188,184.0
189,184.0
190,185.0
191,187.0
192,186.0
193,187.0
194,188.0
195,189.0
196,190.0
197,191.0
198,192.0
199,193.0
200,194.0
201,195.0
202,196.0
203,197.0
204,198.0
205,199.0
206,200.0
207,201.0
208,202.0
209,203.0
210,204.0
211,205.0
212,206.0
213,207.0
214,208.0
215,208.0
216,209.0
217,210.0
218,211.0
219,212.0
220,214.0
221,213.0
222,213.0
223,215.0
224,216.0
225,217.0
226,218.0
227,219.0
228,220.0
229,221.0
230,222.0
231,223.0
232,224.0
233,225.0
234,226.0
235,227.0
236,228.0
237,230.0
238,230.0
239,231.0
240,232.0
241,233.0
242,234.0
243,235.0
244,236.0
245,214.0
246,237.0
247,238.0
248,239.0
249,239.0
250,240.0
251,241.0
252,242.0
253,243.0
254,244.0
255,245.0
256,246.0
257,247.0
258,248.0
259,249.0
260,250.0
261,251.0
262,252.0
263,253.0
264,254.0
265,255.0
266,256.0
267,257.0
268,258.0
269,259.0
270,260.0
271,261.0
272,262.0
273,263.0
274,264.0
275,265.0
276,266.0
277,267.0
278,268.0
279,269.0
280,270.0
281,271.0
282,272.0
283,273.0
284,274.0
285,275.0
286,276.0
287,277.0
288,620.0
289,471.0
290,278.0
291,279.0
292,280.0
293,281.0
294,282.0
295,283.0
296,284.0
297,285.0
298,286.0
299,287.0
300,288.0
301,289.0
302,290.0
303,291.0
304,292.0
305,293.0
306,294.0
307,295.0
308,296.0
309,297.0
310,298.0
311,299.0
312,300.0
313,301.0
314,302.0
315,303.0
316,304.0
317,305.0
318,306.0
319,307.0
320,308.0
321,309.0
322,309.0
323,310.0
324,311.0
325,312.0
326,312.0
327,313.0
328,314.0
329,315.0
330,316.0
331,317.0
332,318.0
333,319.0
334,320.0
335,321.0
336,322.0
337,323.0
338,322.0
339,324.0
340,325.0
341,326.0
342,46.0
343,327.0
344,328.0
345,329.0
346,330.0
347,331.0
348,332.0
349,333.0
350,334.0
351,335.0
352,336.0
353,337.0
354,338.0
355,339.0
356,340.0
357,341.0
358,342.0
359,343.0
360,344.0
361,344.0
362,345.0
363,346.0
364,347.0
365,200.0
366,348.0
367,349.0
368,350.0
369,351.0
370,352.0
371,353.0
372,354.0
373,354.0
374,355.0
375,356.0
376,357.0
377,358.0
378,359.0
379,359.0
380,360.0
381,361.0
382,362.0
383,363.0
384,364.0
385,365.0
386,366.0
387,62.0
388,367.0
389,352.0
390,368.0
391,369.0
392,370.0
393,371.0
394,372.0
395,373.0
396,369.0
397,374.0
398,375.0
399,376.0
400,377.0
401,379.0
402,378.0
403,380.0
404,381.0
405,382.0
406,383.0
407,384.0
408,380.0
409,385.0
410,386.0
411,387.0
412,388.0
413,389.0
414,390.0
415,391.0
416,392.0
417,393.0
418,394.0
419,395.0
420,396.0
421,397.0
422,398.0
423,399.0
424,400.0
425,401.0
426,402.0
427,403.0
428,404.0
429,405.0
430,406.0
431,407.0
432,408.0
433,409.0
434,410.0
435,411.0
436,412.0
437,413.0
438,413.0
439,414.0
440,415.0
441,416.0
442,417.0
443,418.0
444,419.0
445,420.0
446,421.0
447,422.0
448,423.0
449,424.0
450,425.0
451,426.0
452,427.0
453,428.0
454,429.0
455,430.0
456,431.0
457,432.0
458,433.0
459,357.0
460,434.0
461,69.0
462,435.0
463,436.0
464,437.0
465,438.0
466,439.0
467,440.0
468,441.0
469,442.0
470,443.0
471,443.0
472,444.0
473,445.0
474,446.0
475,447.0
476,448.0
477,449.0
478,450.0
479,451.0
480,452.0
481,453.0
482,453.0
483,153.0
484,454.0
485,455.0
486,456.0
487,457.0
488,458.0
489,459.0
490,460.0
491,461.0
492,462.0
493,463.0
494,464.0
495,465.0
496,466.0
497,467.0
498,468.0
499,468.0
500,469.0
501,472.0
502,473.0
503,479.0
504,474.0
505,475.0
506,476.0
507,477.0
508,478.0
509,478.0
510,479.0
511,480.0
512,481.0
513,483.0
514,484.0
515,485.0
516,486.0
517,487.0
518,488.0
519,55.0
520,489.0
521,490.0
522,491.0
523,492.0
524,493.0
525,493.0
526,494.0
527,495.0
528,496.0
529,497.0
530,498.0
531,499.0
532,500.0
533,501.0
534,502.0
535,503.0
536,504.0
537,505.0
538,506.0
539,507.0
540,508.0
541,509.0
542,510.0
543,511.0
544,512.0
545,513.0
546,514.0
547,514.0
548,515.0
549,516.0
550,517.0
551,517.0
552,518.0
553,519.0
554,520.0
555,521.0
556,522.0
557,523.0
558,523.0
559,524.0
560,525.0
561,524.0
562,526.0
563,527.0
564,528.0
565,528.0
566,465.0
567,529.0
568,530.0
569,531.0
570,532.0
571,533.0
572,534.0
573,535.0
574,536.0
575,537.0
576,538.0
577,539.0
578,540.0
579,541.0
580,542.0
581,543.0
582,229.0
583,544.0
584,545.0
585,546.0
586,547.0
587,548.0
588,549.0
589,550.0
590,551.0
591,552.0
592,552.0
593,553.0
594,418.0
595,554.0
596,211.0
597,555.0
598,556.0
599,557.0
600,558.0
601,559.0
602,560.0
603,561.0
604,562.0
605,563.0
606,562.0
607,564.0
608,565.0
609,566.0
610,567.0
611,568.0
612,569.0
613,570.0
614,571.0
615,572.0
616,573.0
617,574.0
618,575.0
619,576.0
620,238.0
621,577.0
622,578.0
623,579.0
624,580.0
625,582.0
626,583.0
627,584.0
628,585.0
629,586.0
630,587.0
631,588.0
632,589.0
633,590.0
634,591.0
635,579.0
636,113.0
637,592.0
638,581.0
639,582.0
640,593.0
